gene	baseMean	log2FoldChange	padj	Comparison
SNORA14A	37.6639286750285	-4.16319811208393	0.0645563630770679	Short Survivor PC2 vs. Long Survivor PC2
SNORA48	238.955107675447	-4.11580006286434	0.0769823631732107	Short Survivor PC2 vs. Long Survivor PC2
LRCH2	63.4769927404695	-4.11493906752014	0.0791715822600518	Short Survivor PC2 vs. Long Survivor PC2
SEMA3F	11.5574022833467	-4.11417855350154	0.093049176742275	Short Survivor PC2 vs. Long Survivor PC2
EPAS1	195.121579757407	-4.10664182565385	0.0261029137672719	Short Survivor PC2 vs. Long Survivor PC2
AC009065.9	33.6932001694128	-4.03089337948718	0.0651725336390865	Short Survivor PC2 vs. Long Survivor PC2
MT-TH	261.757795688371	-4.0074601533665	0.00407719060481446	Short Survivor PC2 vs. Long Survivor PC2
EPB41L1	44.6762148958191	-3.95944576939775	0.0599042852288716	Short Survivor PC2 vs. Long Survivor PC2
FLT4	74.7980580686559	-3.94820534438922	0.0353692963470664	Short Survivor PC2 vs. Long Survivor PC2
FKBP10	79.5874429565437	-3.91312895454118	0.0601902707748517	Short Survivor PC2 vs. Long Survivor PC2
BEND7	192.185561256678	-3.87236986367715	0.0698308051729215	Short Survivor PC2 vs. Long Survivor PC2
EMP2	33.6946038003165	-3.79957581552332	0.0302401816520776	Short Survivor PC2 vs. Long Survivor PC2
ANK2	25.8541358526264	-3.79071380078527	0.0987329402371429	Short Survivor PC2 vs. Long Survivor PC2
AFAP1L1	61.1981456329844	-3.78699269097114	0.0645563630770679	Short Survivor PC2 vs. Long Survivor PC2
SGCB	38.4737591602637	-3.76975717968297	0.0354077593151904	Short Survivor PC2 vs. Long Survivor PC2
MIR3648-1	660.796671997184	-3.7672005244385	0.0127163095337532	Short Survivor PC2 vs. Long Survivor PC2
PARD3B	158.320202839151	-3.75843711168508	0.0885605132479672	Short Survivor PC2 vs. Long Survivor PC2
LURAP1	26.1938209720513	-3.74759986075489	0.0210508407421467	Short Survivor PC2 vs. Long Survivor PC2
RBMS3	49.9675559585682	-3.73744981630103	0.0577424803536528	Short Survivor PC2 vs. Long Survivor PC2
MT-TP	231.016035071858	-3.72140601029294	0.0373680946202789	Short Survivor PC2 vs. Long Survivor PC2
RAB11FIP5	47.6893280848831	-3.70676029578978	0.0567284254648226	Short Survivor PC2 vs. Long Survivor PC2
MT-TK	384.463652153872	-3.69106057895544	0.0175952426316549	Short Survivor PC2 vs. Long Survivor PC2
PKP2	123.586095755239	-3.6816557168231	0.0965540910723916	Short Survivor PC2 vs. Long Survivor PC2
MYO10	81.3268593160122	-3.64825069641426	0.0263205877504276	Short Survivor PC2 vs. Long Survivor PC2
MT-CO3	242130.509711135	-3.63966235403504	0.0110254995239563	Short Survivor PC2 vs. Long Survivor PC2
RNU5E-6P	912.637981372327	-3.6384680181044	0.0303015674242639	Short Survivor PC2 vs. Long Survivor PC2
MPP2	19.3390958115433	-3.63138037217835	0.093049176742275	Short Survivor PC2 vs. Long Survivor PC2
MT-TT	530.546519659001	-3.61799159544342	0.0567284254648226	Short Survivor PC2 vs. Long Survivor PC2
SNORA17B	31.7843419332205	-3.59242525887009	0.0528627579743217	Short Survivor PC2 vs. Long Survivor PC2
LIMCH1	109.996289401359	-3.59018745246376	0.0597422212459074	Short Survivor PC2 vs. Long Survivor PC2
KCNQ4	18.5560427184263	-3.58097412458641	0.0639034829092432	Short Survivor PC2 vs. Long Survivor PC2
ADGRA2	98.8962631558803	-3.55729706868305	0.0968530184905731	Short Survivor PC2 vs. Long Survivor PC2
MATR3	577.337118135161	-3.55240279439445	0.0359628237582384	Short Survivor PC2 vs. Long Survivor PC2
MTCO1P40	284.855025809066	-3.53310759717695	0.051577375387411	Short Survivor PC2 vs. Long Survivor PC2
MTND2P28	41382.6992934698	-3.5275549975865	0.0141262732718873	Short Survivor PC2 vs. Long Survivor PC2
NEB	68.4591162011202	-3.51223813152019	0.0680133037952667	Short Survivor PC2 vs. Long Survivor PC2
DCHS1	338.460446540051	-3.47116276704642	0.0001258430452764	Short Survivor PC2 vs. Long Survivor PC2
WFS1	33.7167857778825	-3.45629649776892	0.0379361044189763	Short Survivor PC2 vs. Long Survivor PC2
MT-TR	656.157835940433	-3.45330546922772	0.060940893488791	Short Survivor PC2 vs. Long Survivor PC2
MT-ND6	5331.11151870328	-3.44218256958588	0.0219501978575732	Short Survivor PC2 vs. Long Survivor PC2
MT-ND2	199159.883957958	-3.39925355498298	0.0132049488107796	Short Survivor PC2 vs. Long Survivor PC2
SNORA38B	91.515621979115	-3.39803524227852	0.0825467377322645	Short Survivor PC2 vs. Long Survivor PC2
KALRN	72.5733243010472	-3.39080611897789	0.0333903779753176	Short Survivor PC2 vs. Long Survivor PC2
KIAA1671	71.8628056736561	-3.37756923830653	0.0185768583862097	Short Survivor PC2 vs. Long Survivor PC2
GPRASP2	87.3141288877279	-3.35094473150001	0.0154406598935533	Short Survivor PC2 vs. Long Survivor PC2
MT-ATP6	216436.747191818	-3.33529000735086	0.0219501978575732	Short Survivor PC2 vs. Long Survivor PC2
MT-ND5	272135.222008877	-3.33506930671769	0.0251744277356295	Short Survivor PC2 vs. Long Survivor PC2
MTCO1P12	119827.955485947	-3.32770405256769	0.0263205877504276	Short Survivor PC2 vs. Long Survivor PC2
MT-CO1	530604.716843245	-3.30625536756763	0.0293291168002993	Short Survivor PC2 vs. Long Survivor PC2
MT-CYB	206948.324059414	-3.25665888375473	0.0263205877504276	Short Survivor PC2 vs. Long Survivor PC2
SNORA71D	196.698769882099	-3.2395963278525	0.0453723968085045	Short Survivor PC2 vs. Long Survivor PC2
MT-TD	403.83781557646	-3.23066625402204	0.0445547598744326	Short Survivor PC2 vs. Long Survivor PC2
SNORA24	228.714519446992	-3.22845987839755	0.0997539959463376	Short Survivor PC2 vs. Long Survivor PC2
MTND1P23	8330.71151391771	-3.22007806773557	0.0219501978575732	Short Survivor PC2 vs. Long Survivor PC2
COL6A2	137.461275253442	-3.19626992227395	0.0282959287372747	Short Survivor PC2 vs. Long Survivor PC2
MTND6P4	10.020810180029	-3.18431951765982	0.0651883544802871	Short Survivor PC2 vs. Long Survivor PC2
LINC01123	27.8646300063377	-3.16832998966286	0.0334429941193378	Short Survivor PC2 vs. Long Survivor PC2
GSTM3	118.316526180852	-3.16693289485207	0.0443557038618331	Short Survivor PC2 vs. Long Survivor PC2
PLVAP	49.8941599206729	-3.16237318679732	0.0791355496595561	Short Survivor PC2 vs. Long Survivor PC2
DDR2	69.9029260378609	-3.15982717547475	0.0665735278548811	Short Survivor PC2 vs. Long Survivor PC2
SLC25A23	82.3137143153228	-3.15550201811344	0.00258513483364261	Short Survivor PC2 vs. Long Survivor PC2
MT-ND4	456827.616782111	-3.13939367848636	0.0361120594295983	Short Survivor PC2 vs. Long Survivor PC2
FARP1	63.6410372284112	-3.13426733438801	0.015578605649354	Short Survivor PC2 vs. Long Survivor PC2
PSD3	223.292853683475	-3.1302200550863	0.0216032822168528	Short Survivor PC2 vs. Long Survivor PC2
CPED1	187.055702502672	-3.11458695284098	0.0356988571248502	Short Survivor PC2 vs. Long Survivor PC2
MTCO2P12	10655.1591330858	-3.09341550848868	0.0434331015262528	Short Survivor PC2 vs. Long Survivor PC2
RHOU	149.105632163943	-3.06340064681112	0.00770422800292222	Short Survivor PC2 vs. Long Survivor PC2
PLPP3	118.519193622185	-3.03881495241565	0.0693321116941511	Short Survivor PC2 vs. Long Survivor PC2
MT-ND4L	73445.3416655301	-3.0353554632243	0.0567284254648226	Short Survivor PC2 vs. Long Survivor PC2
MT-ND1	197412.32199326	-3.03437131373903	0.0359628237582384	Short Survivor PC2 vs. Long Survivor PC2
MT-ND3	34658.4554544656	-3.03396763064468	0.0645563630770679	Short Survivor PC2 vs. Long Survivor PC2
MT-CO2	168099.619486358	-3.0231000906674	0.0484747835951894	Short Survivor PC2 vs. Long Survivor PC2
MTARC1	88.4592562819555	-3.01339099828877	0.0768863697557672	Short Survivor PC2 vs. Long Survivor PC2
MT-TL1	2515.96477680554	-3.00146777762311	0.0893382645847178	Short Survivor PC2 vs. Long Survivor PC2
SNORA74B	569.681230811918	-2.97982921017038	0.0607656924034969	Short Survivor PC2 vs. Long Survivor PC2
MTATP6P1	27103.6259041974	-2.96606652738995	0.0382401738907328	Short Survivor PC2 vs. Long Survivor PC2
SNORA11B	18.3994860863821	-2.93354395006648	0.051577375387411	Short Survivor PC2 vs. Long Survivor PC2
USP2	24.2819959524925	-2.91044316701612	0.0806671685246008	Short Survivor PC2 vs. Long Survivor PC2
CACHD1	140.339388951725	-2.89598297703322	0.0134727083049528	Short Survivor PC2 vs. Long Survivor PC2
MT-TS1	1865.7654799557	-2.84708346744881	0.066761781069528	Short Survivor PC2 vs. Long Survivor PC2
LINC01106	30.2009601429065	-2.83815425942705	0.0599042852288716	Short Survivor PC2 vs. Long Survivor PC2
MT-TY	316.535429006935	-2.82001230126914	0.0651725336390865	Short Survivor PC2 vs. Long Survivor PC2
TNS2	47.063790962821	-2.81055210527474	0.0581037231053298	Short Survivor PC2 vs. Long Survivor PC2
SNORD3A	17095.3278774278	-2.7964397435191	0.025217972383167	Short Survivor PC2 vs. Long Survivor PC2
BCYRN1	38.6069880203279	-2.7805193895241	0.0245337921336764	Short Survivor PC2 vs. Long Survivor PC2
SLC16A9	177.610443922456	-2.77148142701328	0.0575813703299772	Short Survivor PC2 vs. Long Survivor PC2
AL031708.1	26.3529210955411	-2.75669322462658	0.0392603306400113	Short Survivor PC2 vs. Long Survivor PC2
PDE8B	30.8895296553616	-2.72919806811388	0.0708508513711678	Short Survivor PC2 vs. Long Survivor PC2
UACA	144.260097797729	-2.7051247000028	0.0321245725906587	Short Survivor PC2 vs. Long Survivor PC2
GPR173	55.8662076049906	-2.69680570424728	0.0886877731139277	Short Survivor PC2 vs. Long Survivor PC2
WHRN	110.111977958903	-2.65837551092423	0.0183995637387318	Short Survivor PC2 vs. Long Survivor PC2
RNF208	19.3453856761888	-2.64914434366044	0.0893382645847178	Short Survivor PC2 vs. Long Survivor PC2
SRGAP1	66.1146022271208	-2.62615999478462	0.0233435164343475	Short Survivor PC2 vs. Long Survivor PC2
SLC7A8	108.287194227817	-2.62354110714852	0.0718029907256741	Short Survivor PC2 vs. Long Survivor PC2
CELSR3	101.447470637531	-2.50052522051036	0.0261029137672719	Short Survivor PC2 vs. Long Survivor PC2
MALL	26.8468569387321	-2.47753282881466	0.0979280682584448	Short Survivor PC2 vs. Long Survivor PC2
CRHBP	670.683434761799	-2.46933534035756	0.0960694794272407	Short Survivor PC2 vs. Long Survivor PC2
SMARCD3	97.193275314623	-2.46400593837871	0.0792422145241475	Short Survivor PC2 vs. Long Survivor PC2
PXDC1	45.6643639680139	-2.44950997665918	0.0645563630770679	Short Survivor PC2 vs. Long Survivor PC2
CHST13	41.5339284256157	-2.38087358437962	0.0549969117760044	Short Survivor PC2 vs. Long Survivor PC2
GFI1	257.406344536709	-2.36796911745947	0.0303015674242639	Short Survivor PC2 vs. Long Survivor PC2
PTRH1	24.72074973096	-2.32410648190513	0.0332362468708836	Short Survivor PC2 vs. Long Survivor PC2
MIR3936HG	93.1622154087004	-2.28922405122831	0.0265862432566532	Short Survivor PC2 vs. Long Survivor PC2
PLTP	159.88804938131	-2.25791724686667	0.0516771073065731	Short Survivor PC2 vs. Long Survivor PC2
BSN	23.6745537925741	-2.25374924343009	0.0894292236735945	Short Survivor PC2 vs. Long Survivor PC2
MMP25-AS1	73.9216996943116	-2.2218687010744	0.0154931843574539	Short Survivor PC2 vs. Long Survivor PC2
RBFADN	22.65996457463	-2.18057587069902	0.0780843932925697	Short Survivor PC2 vs. Long Survivor PC2
SLC22A5	219.301847148658	-2.14918578622923	0.00957125553650509	Short Survivor PC2 vs. Long Survivor PC2
OR2A9P	31.731515458793	-2.13378366828203	0.0233435164343475	Short Survivor PC2 vs. Long Survivor PC2
ARHGEF5	81.566029528698	-2.08649127725632	0.0792422145241475	Short Survivor PC2 vs. Long Survivor PC2
SNHG22	133.561910448294	-2.071665332299	0.088971632127725	Short Survivor PC2 vs. Long Survivor PC2
RPL9P25	32.9500446744349	-2.05602999513445	0.0348330728789289	Short Survivor PC2 vs. Long Survivor PC2
AP000892.4	61.0197379360012	-2.03283130529927	0.0567284254648226	Short Survivor PC2 vs. Long Survivor PC2
ZCCHC24	93.5071223940953	-2.00336272122737	0.0599042852288716	Short Survivor PC2 vs. Long Survivor PC2
OR2A20P	30.2397062422052	-1.93921761564343	0.0645563630770679	Short Survivor PC2 vs. Long Survivor PC2
PRR22	42.5140234895033	-1.90901318697224	0.0792422145241475	Short Survivor PC2 vs. Long Survivor PC2
SNHG25	106.991312796447	-1.90029144837443	0.0591953327130544	Short Survivor PC2 vs. Long Survivor PC2
AP001324.1	146.190132272957	-1.89428055986232	0.0806671685246008	Short Survivor PC2 vs. Long Survivor PC2
SMTN	110.525779541475	-1.88161052185573	0.025217972383167	Short Survivor PC2 vs. Long Survivor PC2
UBXN8	66.0169624507789	-1.85096109116507	0.0567284254648226	Short Survivor PC2 vs. Long Survivor PC2
RHOQ	466.479502953936	-1.7929608724708	0.0219501978575732	Short Survivor PC2 vs. Long Survivor PC2
SLC26A6	88.7280967333619	-1.78643498795655	0.00661707191531992	Short Survivor PC2 vs. Long Survivor PC2
PEMT	65.735561849223	-1.77370333628975	0.0828990863269564	Short Survivor PC2 vs. Long Survivor PC2
PPP2R3B	43.3296693313036	-1.74981697255569	0.0168503321430522	Short Survivor PC2 vs. Long Survivor PC2
PPP2R3B	45.6431197238548	-1.74139566474198	0.0178938860858758	Short Survivor PC2 vs. Long Survivor PC2
CCDC61	54.7790495322027	-1.70868502942371	0.0592212271838397	Short Survivor PC2 vs. Long Survivor PC2
SEMA6C	86.2914752365585	-1.67342593176327	0.0768863697557672	Short Survivor PC2 vs. Long Survivor PC2
SERPINH1	158.076457786971	-1.58852361337211	0.00402229136095873	Short Survivor PC2 vs. Long Survivor PC2
IDUA	131.86583270068	-1.57552375120223	0.0714495412104318	Short Survivor PC2 vs. Long Survivor PC2
AC006001.2	42.0745106321703	-1.53859560293703	0.0655865516153991	Short Survivor PC2 vs. Long Survivor PC2
AC131009.3	15.7505918107145	-1.52323108870841	0.0965540910723916	Short Survivor PC2 vs. Long Survivor PC2
AL162595.1	107.963929203257	-1.49382643429359	0.00661707191531992	Short Survivor PC2 vs. Long Survivor PC2
AL137782.1	128.23994060501	-1.45264600360511	0.051577375387411	Short Survivor PC2 vs. Long Survivor PC2
RAD50	977.105755464578	-1.43626655676727	0.0222182553795049	Short Survivor PC2 vs. Long Survivor PC2
ARHGAP33	278.573073821338	-1.43158383060763	0.0261029137672719	Short Survivor PC2 vs. Long Survivor PC2
TGIF2	458.400386694215	-1.37977627886142	0.0813297747181568	Short Survivor PC2 vs. Long Survivor PC2
KIAA0895L	131.812226473817	-1.35232057998689	0.018782761473284	Short Survivor PC2 vs. Long Survivor PC2
TMEM161A	63.9750212812952	-1.31713041669417	0.0895741515710474	Short Survivor PC2 vs. Long Survivor PC2
TESK1	125.907172333326	-1.28511508267999	0.0353692963470664	Short Survivor PC2 vs. Long Survivor PC2
TMEM161B-AS1	813.510960024775	-1.26845797669484	0.0813297747181568	Short Survivor PC2 vs. Long Survivor PC2
GLI4	93.6240077007453	-1.2656258768627	0.042552981534803	Short Survivor PC2 vs. Long Survivor PC2
QTRT1	203.816098483822	-1.25766191891427	0.0303015674242639	Short Survivor PC2 vs. Long Survivor PC2
SFXN2	250.67248847364	-1.14470305504744	0.0865710050355293	Short Survivor PC2 vs. Long Survivor PC2
GOLGA2P5	212.095819615858	-1.11203140289215	0.0865710050355293	Short Survivor PC2 vs. Long Survivor PC2
PIGU	136.715273586632	-1.09807051459685	0.0458166750823864	Short Survivor PC2 vs. Long Survivor PC2
AC009120.2	261.07173580932	-1.08921515044701	0.0167584257043641	Short Survivor PC2 vs. Long Survivor PC2
NAXD	150.845554661327	-1.08070402329356	0.0577536547012895	Short Survivor PC2 vs. Long Survivor PC2
FAM219A	93.6058685084714	-1.03332517862782	0.0443834422426047	Short Survivor PC2 vs. Long Survivor PC2
RAD9A	115.460955458495	-1.02171082833767	0.0792422145241475	Short Survivor PC2 vs. Long Survivor PC2
NPEPL1	199.32893826175	-1.01743742965737	0.0937498500503498	Short Survivor PC2 vs. Long Survivor PC2
CD81	757.056140247398	-1.00737462682397	0.0708508513711678	Short Survivor PC2 vs. Long Survivor PC2
PRKCQ-AS1	239.353264782235	1.10299151075103	0.0623897337733054	Short Survivor PC2 vs. Long Survivor PC2
RPEP4	7.69687318678924	1.97983677535623	0.0974570266806704	Short Survivor PC2 vs. Long Survivor PC2
ZNF98	34.2032700914762	2.28720099355411	0.0489407996409902	Short Survivor PC2 vs. Long Survivor PC2
RGPD1	336.767150807966	2.49989844987686	0.0645563630770679	Short Survivor PC2 vs. Long Survivor PC2
RGPD2	364.656350047447	2.57653278869455	0.0729076531544141	Short Survivor PC2 vs. Long Survivor PC2
AL109741.2	87.7418252521991	2.81074681752425	0.0607656924034969	Short Survivor PC2 vs. Long Survivor PC2
PKIB	7.48118655758773	3.50372466324849	0.00865967670468738	Short Survivor PC2 vs. Long Survivor PC2
HPCAL4	8.75459621160133	3.71594329335636	0.0798771569491247	Short Survivor PC2 vs. Long Survivor PC2
RNU1-83P	6.99949416949253	5.08710741475491	0.00594126739260535	Short Survivor PC2 vs. Long Survivor PC2
AL356215.1	17.3337062542294	5.6890810893489	0.0189956229797245	Short Survivor PC2 vs. Long Survivor PC2
NDST4	12.1205718127956	24.2122559972928	0.0397671996819922	Short Survivor PC2 vs. Long Survivor PC2
AC005258.1	30.3123548808016	48.2490778447605	9.35173685211934e-10	Short Survivor PC2 vs. Long Survivor PC2
LTF	105.312765174197	-23.9113558298252	9.87465708570857e-09	Short Survivor PC4 vs. Long Survivor PC4
TVP23A	40.6996922341432	-22.046384334898	8.8846438397026e-17	Short Survivor PC4 vs. Long Survivor PC4
RNF212	29.1192764644761	-21.9893467707289	2.09170524099011e-07	Short Survivor PC4 vs. Long Survivor PC4
HBA2	6046.79583949984	-21.9669676171899	7.4458279411081e-09	Short Survivor PC4 vs. Long Survivor PC4
AC010197.2	218.230335180767	-21.8611527736654	0.0061157786542731	Short Survivor PC4 vs. Long Survivor PC4
HBA1	5772.18493228379	-21.7617865352708	2.10631959396923e-08	Short Survivor PC4 vs. Long Survivor PC4
AC091564.7	18.1788890730943	-21.7463095114382	0.0233078645434751	Short Survivor PC4 vs. Long Survivor PC4
MRPL12	143.072131676506	-21.5726877853306	1.81176730885293e-08	Short Survivor PC4 vs. Long Survivor PC4
DPEP3	38.2631367636307	-21.3422530638603	5.32879074900899e-05	Short Survivor PC4 vs. Long Survivor PC4
LCN2	22.6714507557967	-21.1174656671653	1.37539006734288e-07	Short Survivor PC4 vs. Long Survivor PC4
SLC1A6	32.1992119796985	-20.7658370865913	1.08644165748036e-14	Short Survivor PC4 vs. Long Survivor PC4
COL4A6	15.0499269449489	-20.6813029551164	5.29263074366721e-07	Short Survivor PC4 vs. Long Survivor PC4
RIMS1	19.2403331696264	-20.5857996769331	0.0401364116929472	Short Survivor PC4 vs. Long Survivor PC4
FAM47E-STBD1	19.0361065025481	-20.4677769813693	3.74073600310516e-10	Short Survivor PC4 vs. Long Survivor PC4
AC092535.3	5.40232593608394	-20.2462115279349	0.000281894086229733	Short Survivor PC4 vs. Long Survivor PC4
AP000781.2	12.718724438755	-20.1978358652899	3.43396541364327e-08	Short Survivor PC4 vs. Long Survivor PC4
AP002748.5	51.8545192977014	-20.1756029716087	3.5983794730508e-09	Short Survivor PC4 vs. Long Survivor PC4
LINC01709	8.1324991074098	-19.666641784259	1.95024524973339e-05	Short Survivor PC4 vs. Long Survivor PC4
HBD	422.610578603751	-19.430404711364	1.42678385950329e-09	Short Survivor PC4 vs. Long Survivor PC4
LINC00355	27.2520700992692	-19.3211386846597	5.28980874360683e-07	Short Survivor PC4 vs. Long Survivor PC4
MDGA2	37.2616780922752	-19.3166595153808	2.76344426410344e-08	Short Survivor PC4 vs. Long Survivor PC4
AC104389.6	40.6932674812496	-19.0969501593897	0.000163188574615619	Short Survivor PC4 vs. Long Survivor PC4
SLC44A5	5.78919842714479	-18.6086921724671	0.00597152601027184	Short Survivor PC4 vs. Long Survivor PC4
ASIC1	101.497875017005	-18.305715673226	1.64799949106648e-07	Short Survivor PC4 vs. Long Survivor PC4
NFYAP1	8.09400364410689	-18.208189287438	1.12572709986258e-05	Short Survivor PC4 vs. Long Survivor PC4
RAG2	14.8015892384756	-17.6575861325116	9.4117422416628e-05	Short Survivor PC4 vs. Long Survivor PC4
CELF6	5.76276708213731	-17.4262911900235	0.000212967321304088	Short Survivor PC4 vs. Long Survivor PC4
CLEC4E	9.14880825673731	-17.0627150847993	9.4117422416628e-05	Short Survivor PC4 vs. Long Survivor PC4
EPHB3	16.2050535441671	-16.2166443996642	3.16217740025667e-06	Short Survivor PC4 vs. Long Survivor PC4
DCHS2	9.28942339597545	-15.8768693530205	0.00765998565643779	Short Survivor PC4 vs. Long Survivor PC4
NBPF19	508.093575555415	-10.3897827759968	4.39661138727237e-11	Short Survivor PC4 vs. Long Survivor PC4
CFAP47	43.4951603545897	-8.33820352375466	0.0175982821859098	Short Survivor PC4 vs. Long Survivor PC4
WDR86	18.0130594508007	-7.87812388276602	0.0969432711912945	Short Survivor PC4 vs. Long Survivor PC4
GNG10	102.667593763661	-7.57302409657527	0.040111350373613	Short Survivor PC4 vs. Long Survivor PC4
PAQR5	27.1782154104135	-6.86310459436323	0.0233054040348499	Short Survivor PC4 vs. Long Survivor PC4
RFPL1S	29.7040625389272	-6.56836154417865	0.057867822646236	Short Survivor PC4 vs. Long Survivor PC4
TTLL9	10.2500661001169	-6.36335701883887	0.0577252700634904	Short Survivor PC4 vs. Long Survivor PC4
RAB39A	13.6957334025631	-6.26310416402164	0.0989082083642078	Short Survivor PC4 vs. Long Survivor PC4
FAM124A	17.3815792614047	-6.22401534617718	0.040111350373613	Short Survivor PC4 vs. Long Survivor PC4
IL17RE	24.7795660611011	-5.97796574739588	0.0503368398358997	Short Survivor PC4 vs. Long Survivor PC4
AC008119.1	11.243919927845	-5.79699970999235	0.0641676549681056	Short Survivor PC4 vs. Long Survivor PC4
SALL4	101.393269392895	-4.58694455096838	0.0867431923533724	Short Survivor PC4 vs. Long Survivor PC4
CASC15	630.930930989337	-3.89126453569143	0.00148349171644127	Short Survivor PC4 vs. Long Survivor PC4
LRG1	28.1755339563531	-3.80798462019953	0.0464320302342319	Short Survivor PC4 vs. Long Survivor PC4
HEYL	33.7267067074944	-3.41378772772452	0.0810206415251169	Short Survivor PC4 vs. Long Survivor PC4
HLA-DRA	351.329066476759	-2.78649093785897	0.0609360541713289	Short Survivor PC4 vs. Long Survivor PC4
AC006001.2	42.0745106321703	-2.27983052592244	0.024312554216497	Short Survivor PC4 vs. Long Survivor PC4
PPARGC1B	359.85781510341	-1.87102418133211	0.0503368398358997	Short Survivor PC4 vs. Long Survivor PC4
ACTBP11	24.4903087207069	1.33487413898462	0.0954946719879976	Short Survivor PC4 vs. Long Survivor PC4
AC020910.6	34.0034061471007	1.56762117143804	0.0308116087455823	Short Survivor PC4 vs. Long Survivor PC4
PTP4A1P1	3.88250086302668	4.58733537351196	0.0173799562204594	Short Survivor PC4 vs. Long Survivor PC4
RNU1-83P	6.99949416949253	6.41891256905026	0.0150383018556277	Short Survivor PC4 vs. Long Survivor PC4
AL356488.2	868.359469191811	8.25402156473052	0.0325572866211216	Short Survivor PC4 vs. Long Survivor PC4
TMC5	14.2056297716839	21.4436717726446	0.00133814780188008	Short Survivor PC4 vs. Long Survivor PC4
REG4	7.44530393335729	22.1685671484887	4.45457515319454e-05	Short Survivor PC4 vs. Long Survivor PC4
BLOC1S5-TXNDC5	121.945328439788	24.5544622363922	0.0954946719879976	Short Survivor PC4 vs. Long Survivor PC4
AC006064.6	529.685902865115	27.8020353329187	1.83129990862889e-07	Short Survivor PC4 vs. Long Survivor PC4
AC008763.3	6.68891710474677	32.4530585081455	0.0113536355095351	Short Survivor PC4 vs. Long Survivor PC4
